,count_x,sending_count,receiving_count,active_count,new_non_zero_count,difficulty_mean,difficulty_latest,hash_rate_mean,count_y,rate,size_mean,size_sum,transfers_volume_sum,transfers_volume_mean,transfers_volume_median,volume_sum,volume_mean,volume_median,difficulty_ribbon,sopr,stock_to_flow_ratio,pi_cycle_top,utxo_count,utxo_created_count,utxo_spent_count,utxo_created_value_sum,utxo_spent_value_sum,utxo_created_value_mean,utxo_spent_value_mean,utxo_created_value_median,utxo_spent_value_median,block_height,block_count,block_interval_mean,block_interval_median,block_size_mean,block_size_sum,current,active_more_1y_percent,price_drawdown_relative
2013-12-26,24491172,79721,104997,121372,64674,5072026502721040000,5072026502721040000,1.05492618754814e+16,51096,0.5913888888888889,583.263425708469,29802428,615920.12096162,12.054174905308098,0.3155,13.36262326,0.00026151994794113,0.0001,1.7248383556073969e+18,1.03018366079204,112.75048676092129,401.41875909133523,7990325,149496,146379,620433.48358488,615933.48358488,4.15016778766575,4.2077995039239005,0.03902609,0.03359582,277136,180,480.79444444444397,370,166255.177777778,29925932,12178425.0,0.376694721719596,-0.35684236768278704
2013-12-27,24558562,79068,107665,124149,67390,5072026502721040000,5072026502721040000,1.05871001304671e+16,52490,0.6075231481481481,509.116631739376,26723532,601405.66566828,11.4575283990908,0.2710993,12.27928333,0.0002339356702229,0.0001,1.7627586505934126e+18,1.04059955801633,112.73898933828451,406.90801934822923,8015455,153713,128583,606017.94495161,601417.94495161,3.94252890094922,4.67727417272588,0.04222585,0.05102047,277320,184,479.076086956522,372,146293.059782609,26917923,12183025.0,0.375919758733858,-0.3775115860801386
2013-12-28,24616738,77546,93621,114541,58176,5072026502721040000,5072026502721040000,8699873932626150.0,47859,0.5539236111111111,554.894272759567,26556685,610528.47665744,12.7568164119066,0.21107227,11.65867105,0.00024360456862867997,0.0001,1.8006789455794278e+18,1.00464690363356,112.97979611616337,412.3330444320612,8021343,137134,131246,614290.13532849,610540.13532849,4.47948820371667,4.65187613587073,0.04322711,0.048,277470,150,583.0,357,177773.786666667,26666068,12186775.0,0.3759381775489529,-0.3850219495196161
2013-12-29,24672234,88288,92735,127888,55496,5072026502721040000,5072026502721040000,9538580267509240.0,51157,0.5920949074074074,571.0069198741098,29211001,833320.88029096,16.289479060362506,0.1833067,14.55153464,0.000284448553277166,0.0001,1.838599240565444e+18,1.00355869673607,112.97856325662056,417.70121809987376,8015787,142678,148234,837535.4318256,833335.4318256,5.87010913964028,5.621756357013849,0.03102871,0.02,277638,168,531.7380952380951,391,174762.660714286,29360127,12190975.0,0.3758025221738979,-0.3737620921084636
2013-12-30,24747506,86079,131025,150364,75272,5072026502721040000,5072026502721040000,1.00346578339117e+16,55440,0.6416666666666667,542.505032467527,30076479,810317.90075881,14.616123751060698,0.2755497,11.74180891,0.000211793090007215,0.0001,1.8760182416956828e+18,1.0002715666334598,113.08338117299377,423.2045298309904,8052739,181200,144248,814654.64256772,810329.64256772,4.495886548386991,5.617614404135328,0.02079622,0.03933279,277811,173,505.450867052023,370,175158.369942197,30302398,12195300.0,0.375722782081487,-0.3669880935938705
2013-12-31,24807843,77689,98056,116734,60337,5072026502721040000,5072026502721040000,1.07333365133661e+16,48663,0.5632291666666667,542.148942728565,26382594,503684.97810969,10.3504711610399,0.25018338,10.98600975,0.00022575693545404102,0.0001,1.9134372428259223e+18,0.991912220697544,113.083699201687,428.6624858201087,8066222,143237,129754,508295.96411944,503695.96411944,3.54863592590906,3.88193014565592,0.03914,0.0393025,277995,184,472.548913043478,352,144519.684782609,26591622,12199900.0,0.375576498743885,-0.3704394899727241
2014-01-01,24855859,59230,82318,94589,48016,5072026502721040000,5072026502721040000,1.12098046796163e+16,42865,0.4961226851851852,497.9974804619149,21346662,533848.92674153,12.4541916888262,0.21128251,9.36534252,0.000218484603289397,0.0001,1.9508562439561613e+18,0.996375607009501,113.00007702208195,434.23323564641447,8090764,126484,101942,538983.29208405,533858.29208405,4.26127646250951,5.236882659591268,0.036000000000000004,0.04308366,278200,205,452.463414634146,318,105176.404878049,21561163,12205025.0,0.3755941060568809,-0.35198824415659513
2014-01-02,24924034,89943,111466,135242,68175,6039031703388100000,6092331202637470000,9318153539884780.0,54636,0.6323611111111112,519.9093088805951,28405765,705934.68082414,12.9206874739026,0.3055,13.8118866,0.000252798275862069,0.0001,1.996246375554498e+18,1.0194794118461,113.22746777082752,439.90707299526804,8104952,153861,139673,709298.49271074,705948.49271074,4.609995338069759,5.0542946218005005,0.04111414,0.03923271,278334,134,648.701492537313,479,213055.417910448,28549426,12208375.0,0.3756214934940461,-0.3254322349391232
2014-01-03,25000384,95517,119835,141063,76350,6092331202637470000,6092331202637470000,1.12409787483627e+16,60819,0.7039236111111111,517.938111445437,31500478,893744.63799063,14.6951550994037,0.34446249,13.81938881,0.00022722157237047596,0.0001,2.0416365071528343e+18,1.0234126707916,113.3701484313799,445.94254960586835,8117228,166839,154563,897783.45737944,893758.45737944,5.38113664898159,5.782486477226009,0.0478,0.05469136,278495,161,541.975155279503,354,196643.043478261,31659530,12212400.0,0.375779148448485,-0.30510326117488706
2014-01-04,25059614,73856,98656,115579,59230,6092331202637470000,6092331202637470000,9678538669053950.0,51911,0.6008217592592593,500.942921538785,26004448,631568.78807807,12.1663768387831,0.28702,12.28749852,0.00023670317504960402,0.0001,2.087026638751172e+18,1.11269540460152,113.56209056379649,452.1246978474678,8130456,140143,126915,635106.07557659,631581.07557659,4.53184301446798,4.97641000336121,0.04,0.05,278636,141,629.468085106383,442,185009.418439716,26086328,12215925.0,0.377742513244578,-0.2871871064374032
2014-01-05,25129763,89692,111911,134235,70149,6092331202637470000,6092331202637470000,1.33343152881496e+16,58469,0.676724537037037,545.1518753527512,31874485,929584.00572127,15.8987498626839,0.31015284,13.93812559,0.000238384880706015,0.0001,2.1324167703495089e+18,1.03513827035228,113.41368669328907,458.79055636885084,8132648,160553,158361,934422.94384686,929597.94384686,5.82002792751835,5.87011918241784,0.04199605,0.05,278829,193,456.891191709845,328,166161.165803109,32069105,12220750.0,0.37761727377497495,-0.22180661012309344
2014-01-06,25217036,111416,149404,176975,87273,6092331202637470000,6092331202637470000,1.31466280374798e+16,67172,0.7774537037037037,560.43558327875,37645579,993166.3408143,14.7854216163625,0.32183823,29.50823266,0.00043929364407789,0.0001,2.1778069019478449e+18,1.0262585355891,113.32562642357443,466.1009313497258,8147000,200229,185877,997845.84904696,993195.84904696,4.983523111272401,5.3432960992858485,0.03,0.04740339,279015,186,463.413978494624,301,203092.994623656,37775297,12225375.0,0.3775871071436821,-0.2109497394322012
2014-01-07,25290148,90145,119141,140702,73112,6092331202637470000,6092331202637470000,1.22240279189121e+16,62734,0.726087962962963,495.972566710236,31114343,920427.40294626,14.671906827976198,0.27922831,15.53038267,0.000247559260847387,0.0001,2.223197033546182e+18,1.01757871385921,113.42180426551191,472.9463010836753,8167951,171949,150998,924867.93332893,920442.93332893,5.37873400443696,6.09572930322881,0.0359,0.0487,279192,177,498.38983050847503,353,176517.60451977394,31243616,12229825.0,0.3774929920721161,-0.32086253800617737
2014-01-08,25369974,86936,125419,145049,79826,6092331202637470000,6092331202637470000,1.29807237873864e+16,61246,0.7088657407407407,494.970545015185,30314966,794209.82990179,12.967537960059197,0.26313137,14.12498292,0.000230627027397708,0.0001,2.2685871651445192e+18,1.04279910969398,113.22601883147516,479.1517359921461,8201837,178553,144667,799048.95488471,794223.95488471,4.47513598138761,5.4900146881093095,0.03019612,0.05,279385,193,469.336787564767,280,157901.79792746098,30475047,12234650.0,0.37745050508436895,-0.2922454675982832
2014-01-09,25440496,84598,115338,132972,70522,6092331202637470000,6092331202637470000,1.41323295412833e+16,58824,0.6808333333333333,497.2190262477909,29248412,592323.17028736,10.0694133395785,0.26231444,12.80728921,0.000217722174792602,0.0001,2.313977296742856e+18,1.01402306349354,112.94130538135296,485.4359250055463,8225011,163842,140668,597510.97757657,592335.97757657,3.64687307025405,4.21087935832294,0.03756837,0.04861,279592,207,431.09178743961405,287,141840.526570048,29360989,12239825.0,0.377388627519328,-0.2896637800488264
2014-01-10,25504939,81600,105597,124371,64443,6092331202637470000,6092331202637470000,1.3188085278786e+16,53979,0.6247569444444444,503.930380333089,27201658,564664.0715192,10.460810158009599,0.2551,12.53797561,0.000232275062709572,0.0001,2.3586566462301046e+18,1.00726397473842,112.86085763788157,491.7483698816169,8247526,154089,131574,569351.60949481,564676.60949481,3.69495297843973,4.29170360021595,0.03359572,0.04115739,279779,187,461.957219251337,365,146732.79144385,27439032,12244500.0,0.3773852679621679,-0.2650827330102071
2014-01-11,25569297,83544,109870,128823,64358,6092331202637470000,6092331202637470000,1.42466237492497e+16,55646,0.6440509259259259,526.221291737044,29282110,419766.14731706,7.54350981772386,0.24008705,12.25450903,0.00022022264008194703,0.0001,2.403335995717354e+18,1.07367842071182,112.48545939022198,498.5517557105028,8265077,160323,142772,425028.40182609,419778.40182609,2.6510756524397,2.94020117268147,0.034,0.04603017,279989,210,427.633333333333,295,140351.338095238,29473781,12249750.0,0.376544412040411,-0.2313340095983792
2014-01-12,25626421,72280,97266,114282,57124,6092331202637470000,6092331202637470000,1.42347400382188e+16,50330,0.5825231481481481,515.486667991255,25944444,416360.21687443,8.27260514354129,0.20561,11.79779395,0.000234408781045102,0.0001,2.4480153452046024e+18,1.04096681015624,112.15668350717344,505.2366521620789,8285466,146657,126268,421547.01466838,416372.01466838,2.87437363827421,3.29752601346646,0.03,0.0297,280196,207,427.990338164251,283,126423.487922705,26169662,12254900.0,0.376308599220012,-0.27468056262658025
2014-01-13,25695452,80125,131532,150180,69031,7431428531658560000,7686045629430180000,1.45662059799727e+16,53292,0.6168055555555556,525.340332507696,27996437,525508.66666127,9.86092972043213,0.25299194,11.99050639,0.000224996366996923,0.0001,2.505145588651167e+18,1.00843223956627,112.08589939794085,511.5055231740426,8333874,179728,131320,529745.65716766,525520.65716766,2.9474854066570697,4.0018326010330405,0.0178,0.045,280365,169,508.934911242604,346,166477.449704142,28134689,12259125.0,0.3767650597483849,-0.2925331702567561
2014-01-14,25760475,84231,108158,129740,65023,7686045629430180000,7686045629430180000,1.38445733343083e+16,57216,0.6622222222222223,492.01884088367206,28151350,744941.41015337,13.0198093217521,0.2619567,16.08978681,0.000281211318687081,0.0001,2.562275832097732e+18,1.02357448456738,112.1919437058523,517.8011466807312,8350114,153584,137344,749007.49994018,744957.49994018,4.87685891720609,5.42402653148427,0.03399528,0.05,280527,162,555.166666666667,394,174550.462962963,28277175,12263200.0,0.376851234034192,-0.29815279374436104
2014-01-15,25828605,83146,113328,130805,68130,7686045629430180000,7686045629430180000,1.61770766605106e+16,61428,0.7109722222222222,483.205687959889,29682359,601022.49301228,9.784178111159019,0.24529877,16.85023545,0.000274308710197304,0.0001,2.619406075544298e+18,1.04136794230361,111.97485012154621,524.1985058293876,8377424,169579,142269,605639.34324773,601039.34324773,3.5714289107008,4.22466836238203,0.03733242,0.04898,280711,184,475.1195652173909,312,162223.956521739,29849208,12267800.0,0.3770987148028471,-0.27740836385663314
2014-01-16,25889305,85205,106566,130710,60700,7686045629430180000,7686045629430180000,1.63017304837441e+16,56518,0.6541435185185185,520.183658303549,29399740,600638.60093318,10.6273859820443,0.24088572,13.24725593,0.00023439003379454302,0.0001,2.676536318990864e+18,1.0256183863109,111.81207703543079,530.579721300876,8392671,159016,143769,605276.84818911,600651.84818911,3.80638959720476,4.17789543078911,0.0353941,0.04478728,280896,185,471.48648648648697,324,159538.340540541,29514593,12272425.0,0.376785829828567,-0.299443446778466
2014-01-17,25951230,75462,112740,128263,61925,7686045629430180000,7686045629430180000,1.33749935393299e+16,58874,0.681412037037037,489.06675272615996,28793316,422366.54737546,7.1740759482193,0.24291927,14.67029517,0.00024918122040289397,0.0001,2.7336665624374303e+18,1.0103603573327702,111.69838342931757,536.6570850119401,8423811,167279,136139,426181.21767063,422381.21767063,2.5477269571831,3.1025732352275,0.02979684,0.04149,281048,152,574.657894736842,421,189940.947368421,28871024,12276225.0,0.376878153252586,-0.31661948977031096
2014-01-18,26004284,66529,91960,106150,53054,7686045629430180000,7686045629430180000,1.53719145701871e+16,51399,0.5948958333333333,487.92690519270894,25078955,353520.45689459,6.87796371319658,0.21217567,12.72316648,0.000247537237689449,0.0001,2.790796805883996e+18,1.0074005912961,111.53307133603931,542.7875119526157,8442554,139214,120471,357883.18006107,353533.18006107,2.57074130519253,2.93459156196159,0.0333,0.03763682,281222,174,500.005747126437,341,144555.442528736,25152647,12280575.0,0.376892357673551,-0.3021258128614547
2014-01-19,26058469,67774,94822,108455,54185,7686045629430180000,7686045629430180000,1.47827073413115e+16,47836,0.5536574074074074,502.594259553475,24042099,562834.86632996,11.7659266311973,0.211932,11.42147877,0.000238763248808429,0.0001,2.847927049330561e+18,1.01400652360595,111.58580334341612,548.9897585797806,8458487,132389,116456,567071.28780873,562846.28780873,4.28337163819302,4.83312399368629,0.03158444,0.03925808,281391,169,519.934911242604,412,142592.378698225,24098112,12284800.0,0.376643269470032,-0.2762547203258663
2014-01-20,26139084,105733,151257,178427,80615,7686045629430180000,7686045629430180000,1.70740695337133e+16,62808,0.7269444444444444,570.038530123552,35802980,779540.02460482,12.411476636810804,0.26354179,15.27797507,0.00024324887068526293,0.0001,2.904195093833001e+18,1.0114770621487,111.36835105378744,555.3435973463162,8492361,208019,174145,784430.30257989,779555.30257989,3.77095506939216,4.47647249464463,0.02209948,0.035932,281586,195,450.158974358974,355,184311.702564103,35940782,12289675.0,0.3764178080419461,-0.2889499535691987
2014-01-21,26223723,107748,135121,157839,84639,7686045629430180000,7686045629430180000,1.45500983531048e+16,72411,0.8380902777777778,502.23602767535004,36367413,617940.20883579,8.533789187219991,0.22706448,15.599074599999998,0.000215424101310574,0.0001,2.960463138335441e+18,1.00846054808274,111.30787546249769,561.6601764675208,8507884,193816,178293,622105.80791039,617955.80791039,3.2097752915672304,3.4659566438972798,0.03567461,0.0399,281752,166,528.246987951807,391,219995.35542168695,36519229,12293800.0,0.376394062927996,-0.2905159176744374
2014-01-22,26300882,97883,129551,150561,77159,7686045629430180000,7686045629430180000,1.65534191168784e+16,65643,0.7597569444444444,499.65895830477007,32799113,488261.11430646,7.43812918828292,0.24103217,14.78206656,0.000225188771993967,0.0001,3.0167311828378803e+18,1.02499788894648,111.18763220122959,568.0167377377636,8534680,185141,158345,493075.89637302,488275.89637302,2.66324529074069,3.08362055242047,0.0365,0.03922569,281944,192,464.317708333333,305,171825.963541667,32990585,12298625.0,0.377198762113819,-0.2959703063728001
2014-01-23,26371045,97271,123289,149153,70163,7686045629430180000,7686045629430180000,1.51402824151037e+16,63399,0.7337847222222222,516.439170964843,32741727,508356.23512329,8.018363619667339,0.25835198,16.79639116,0.00026493148409280896,0.0001,3.072999227340321e+18,1.00710391910972,111.0378882602115,574.2672077045918,8552088,177189,159781,512798.03151445,508373.03151445,2.8940737377289105,3.1816863801982302,0.03439506,0.04433618,282121,177,507.655367231638,327,185492.42372881397,32832159,12303050.0,0.377549737469486,-0.3025631088934059
2014-01-24,26441508,90362,121269,140660,70463,8338366290811660000,9422504854797780000,1.79526997304181e+16,65411,0.7570717592592593,491.76340370885697,32166736,743133.16835681,11.3609816140528,0.2999,15.28913391,0.000233739491981471,0.0001,3.142833359540944e+18,1.00954669614692,111.00259226016615,580.2783448373277,8576924,179847,155011,747873.45749072,743148.45749072,4.15838717071024,4.79416594622775,0.04007696,0.04931718,282310,189,465.259259259259,325,170937.063492063,32307105,12307775.0,0.3774031288504361,-0.3296430409937211
2014-01-25,26500535,78536,105654,124761,59027,9422504854797780000,9422504854797780000,1.7611360584529e+16,53699,0.6215162037037038,508.4009571872869,27300623,459643.42063335,8.55962719293376,0.2408077,11.85303748,0.00022073106538296803,0.0001,3.2126674917415675e+18,1.0180915262327,110.97649940168785,586.3505837117852,8595162,150854,132616,463780.27367083,459655.27367083,3.07436510580317,3.46606196590782,0.03459574,0.045,282475,165,535.0242424242421,368,166226.660606061,27427399,12311900.0,0.377300210855928,-0.3070498979045596
